scene_index,scene_text,topic,file,title,author,src,license_name,license_url,width,height,blip_caption,best_clip_sim,scene_relevance_score,face_best_distance,face_count,reason
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\052.jpg,Albert Einstein (1879-1955) History (18 x 24) - Walmart.com,Walmart,https://i5.walmartimages.com/seo/Albert-Einstein-1879-1955-History-18-x-24_56ce57c6-180c-43fc-b966-48fa9e9b769e.72f00ce11a859bcf4d0b94d8d57de56a.jpeg,SerpAPI/GoogleImages,,1280,720,a black and white photo of albert einstein,0.335689902305603,0.5476183692614237,,0,"no_face_scene_ok(clip=0.336,scene=0.55,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\053.jpg,Albert Einstein (1879-1955) History (18 x 24) - Walmart.com,Walmart,https://i5.walmartimages.com/asr/dd4d5947-f200-4fd6-952a-95fdd84b1358.f7373fa27ec603f6e1eef8b2c6803535.jpeg,SerpAPI/GoogleImages,,1280,720,"albert einstein, the inventor and inventor who invented the world ' s first nuclear nuclear power",0.3341774344444275,0.4047827124595642,,0,"no_face_scene_ok(clip=0.334,scene=0.40,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\054.jpg,Albert Einstein (1879 - 1955) by Yousuf Karsh,Pinterest,https://i.pinimg.com/736x/ca/2b/44/ca2b44f18de37ad9c668faae04d16b3a.jpg,SerpAPI/GoogleImages,,1280,720,an old man smoking a cigarette,0.33034008741378784,0.04346025362610817,,0,"no_face_scene_ok(clip=0.330,scene=0.04,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\055.jpg,"Albert Einstein, 1879 - 1955. German born theoretical physicist. Amongst  many accomplishments he posited theories of General Relativity, Special  Relativity, and mass–energy equivalence Stock Photo - Alamy",Alamy,https://c8.alamy.com/comp/2G9P196/albert-einstein-1879-1955-german-born-theoretical-physicist-amongst-many-accomplishments-he-posited-theories-of-general-relativity-special-relativity-and-massenergy-equivalence-2G9P196.jpg,SerpAPI/GoogleImages,,1280,720,"a black and white photo of a man with a mustache and a mousty mustache, looking at the",0.3520333170890808,0.10832370817661285,,0,"no_face_scene_ok(clip=0.352,scene=0.11,cap_ok=False,person_page=False)"
-1,,albert-einstein-archival-image,assets\images\albert-einstein-archival-image\056.jpg,Albert Einstein 1879-1955 German-born Theoretical Physicist Editorial Stock  Photo - Stock Image | Shutterstock Editorial,Shutterstock,https://www.shutterstock.com/editorial/image-editorial/N4jaA447N3j5M5w1NDkyOA==/albert-einstein-1879-1955-german-born-theoretical-physicist-who-1500w-6044519qd.jpg,SerpAPI/GoogleImages,,1280,720,"albert einstein, the inventor and inventor of the modern age",0.36460521817207336,0.0,,0,"no_face_scene_ok(clip=0.365,scene=0.00,cap_ok=False,person_page=False)"
-1,,albert-einstein-archival-image,assets\images\albert-einstein-archival-image\057.jpg,Albert Einstein 01 1870 Bahnhofstr 20 Wohnhaus Weil Erlanger S0605 2015,Unknown authorUnknown author,https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Albert_Einstein_01_1870_Bahnhofstr_20_Wohnhaus_Weil_Erlanger_S0605_2015.jpg/2200px-Albert_Einstein_01_1870_Bahnhofstr_20_Wohnhaus_Weil_Erlanger_S0605_2015.jpg,Public domain,,1280,720,a drawing of a building with a clock on the front,0.20093972980976105,0.0,,0,"no_face_scene_ok(clip=0.201,scene=0.00,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\058.jpg,Germany / USA: Albert Einstein (1879-1955) - Album alb5536298,Album Online,https://www.album-online.com/photos/prev/NmIzYzY1MA/album_alb5536298.jpg,SerpAPI/GoogleImages,,1280,720,albert einstein photo,0.3461509943008423,0.5387720863024393,,0,"no_face_scene_ok(clip=0.346,scene=0.54,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\059.jpg,"Albert Einstein, (1879-1955), Physicist - SuperStock",SuperStock,https://www.superstock.com/cdn/486/Comp/486-334.webp,SerpAPI/GoogleImages,,1280,720,"person, portrait of the composer person, ca",0.3681996762752533,0.17735473811626434,,0,"no_face_scene_ok(clip=0.368,scene=0.18,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\060.jpg,"Germany / USA: Albert Einstein (1879-1955), studio portrait,1894, aged c.  15 years - Album alb8373064",Album Online,https://www.album-online.com/photos/prev/MjEwN2VhMA/album_alb8373064.jpg,SerpAPI/GoogleImages,,1280,720,a black and white photo of a man sitting on the ground,0.3311023414134979,0.14194537699222565,,0,"no_face_scene_ok(clip=0.331,scene=0.14,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\061.jpg,"Einstein, The Centennial Year: 1879-1979 | MIT Museum",MIT Museum,"https://assets.mitmuseum.mit.edu/iiifimg3/52728125/full/800,/0/default.jpg",SerpAPI/GoogleImages,,1280,720,einstein einstein einstein einstein einstein einstein einstein einstein einstein einstein einstein einstein einstein einstein einstein einstein einstein einstein einstein einstein einstein,0.32578280568122864,0.26561233401298523,,0,"no_face_scene_ok(clip=0.326,scene=0.27,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\062.jpg,TRANSCEND MEDIA SERVICE » Albert Einstein (14 Mar 1879 – 18 Apr 1955),TRANSCEND International,https://www.transcend.org/tms/wp-content/uploads/2015/06/einstein2.jpg,SerpAPI/GoogleImages,,1280,720,a black and white photo of a man with a mustache,0.3302704989910126,0.09053374081850052,,0,"no_face_scene_ok(clip=0.330,scene=0.09,cap_ok=False,person_page=False)"
-1,,albert-einstein-authentic-photo,assets\images\albert-einstein-authentic-photo\063.jpg,TRANSCEND MEDIA SERVICE » Albert Einstein (14 Mar 1879 – 18 Apr 1955),TRANSCEND International,https://www.transcend.org/tms/wp-content/uploads/2015/06/einstein-maria.jpg,SerpAPI/GoogleImages,,1280,720,a young boy and girl pose for a photograph,0.285393089056015,0.0,,0,"no_face_scene_ok(clip=0.285,scene=0.00,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\064.jpg,TRANSCEND MEDIA SERVICE » Albert Einstein (14 Mar 1879 – 18 Apr 1955),TRANSCEND International,https://www.transcend.org/tms/wp-content/uploads/2015/06/einstein7.jpg,SerpAPI/GoogleImages,,1280,720,"time magazine cover, august 21, 1939",0.30288103222846985,0.1543128788471222,,0,"no_face_scene_ok(clip=0.303,scene=0.15,cap_ok=False,person_page=False)"
-1,,albert-einstein-archival-image,assets\images\albert-einstein-archival-image\065.jpg,TRANSCEND MEDIA SERVICE » Albert Einstein (14 Mar 1879 – 18 Apr 1955),TRANSCEND International,https://www.transcend.org/tms/wp-content/uploads/2015/06/einstein4.jpg,SerpAPI/GoogleImages,,1280,720,a man with a mustache and a suit,0.32457056641578674,0.0,,0,"no_face_scene_ok(clip=0.325,scene=0.00,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\066.jpg,Albert Einstein - 1879 - 1955 German - born theoretical physicist . He is  best known for his theory,IMAGO - Images,https://cdn.imago-images.com/bild/st/0059932821/w.jpg,SerpAPI/GoogleImages,,1280,720,a black and white photo of a man with a mustache,0.3281870186328888,0.09053374081850052,,0,"no_face_scene_ok(clip=0.328,scene=0.09,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\067.jpg,"Prof. Albert Einstein, photo by Kadel & Herbert",Kadel &amp; Herbert,https://upload.wikimedia.org/wikipedia/commons/4/44/Prof._Albert_Einstein%2C_photo_by_Kadel_%26_Herbert.jpg,Public domain,,1280,720,a newspaper clipping of a man with a mustache,0.31030964851379395,0.02260490320622921,,0,"no_face_scene_ok(clip=0.310,scene=0.02,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\068.jpg,The Story of Albert Einstein | History,Vocal Media,"https://res.cloudinary.com/jerrick/image/upload/c_scale,f_jpg,q_auto/680370aedb73cb001c35e23f.jpg",SerpAPI/GoogleImages,,1280,720,albert einstein the man who wrote the universe,0.3203981816768646,0.5473848382631937,,0,"no_face_scene_ok(clip=0.320,scene=0.55,cap_ok=False,person_page=False)"
-1,,albert-einstein-archival-image,assets\images\albert-einstein-archival-image\069.jpg,"
Einstein, Albert (1879-1955), Maturandenklasse im Herbst 1896 der Kantonsschule Aarau","
Unbekannt",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/ETH-BIB-Einstein%2C_Albert_%281879-1955%29%2C_Maturandenklasse_im_Herbst_1896_der_Kantonsschule_Aarau-Portrait-Portr_10397.tif/lossy-page1-2200px-ETH-BIB-Einstein%2C_Albert_%281879-1955%29%2C_Maturandenklasse_im_Herbst_1896_der_Kantonsschule_Aarau-Portrait-Portr_10397.tif.jpg,Public domain,,1280,720,a group of men posing for a photo,0.281472772359848,0.0,,0,"no_face_scene_ok(clip=0.281,scene=0.00,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\070.jpg,Albert Einstein - Achology,Achology,https://cdn.achology.com/wp-content/uploads/20240523101428/55-EntrepreneurshipLogic-will-get-you-from-A.jpg,SerpAPI/GoogleImages,,1280,720,a man with a beard and a quote on it,0.22049421072006226,0.1663057655096054,,0,"no_face_scene_ok(clip=0.220,scene=0.17,cap_ok=False,person_page=False)"
-1,,albert-einstein-archival-image,assets\images\albert-einstein-archival-image\071.jpg,"
Einstein, Albert (1879-1955), Einstein-Maric, Mileva (1875-1948)","
Unbekannt",https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/ETH-BIB-Einstein%2C_Albert_%281879-1955%29%2C_Einstein-Maric%2C_Mileva_%281875-1948%29-Portrait-Portr_03106.tif/lossy-page1-2200px-ETH-BIB-Einstein%2C_Albert_%281879-1955%29%2C_Einstein-Maric%2C_Mileva_%281875-1948%29-Portrait-Portr_03106.tif.jpg,Public domain,,1280,720,an old photo of a man and woman,0.29999199509620667,0.0,,0,"no_face_scene_ok(clip=0.300,scene=0.00,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\072.jpg,Albert Einstein 1879-1955 German Mathematical Physicist Stock Photo - Alamy,Alamy,https://c8.alamy.com/comp/WK9TEP/albert-einstein-1879-1955-german-mathematical-physicist-WK9TEP.jpg,SerpAPI/GoogleImages,,1280,720,albert einstein portrait - stock image,0.3336280584335327,0.4019065201282501,,0,"no_face_scene_ok(clip=0.334,scene=0.40,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\073.jpg,"Albert Einstein (1879-1955), German-Swiss theoretical physicist, as a small  child, 1880s. Artist: Unknown Stock Photo - Alamy",Alamy,https://c8.alamy.com/comp/W7CNBF/albert-einstein-1879-1955-german-swiss-theoretical-physicist-as-a-small-child-1880s-artist-unknown-W7CNBF.jpg,SerpAPI/GoogleImages,,1280,720,"a young boy in a suit and tie, sitting on a chair, with his hands on his hipss",0.3184690475463867,0.16461870074272156,,0,"no_face_scene_ok(clip=0.318,scene=0.16,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\074.jpg,Albert Einstein 1879-1955 Portrait by Everett,Pixels Merch · In stock,https://images.fineartamerica.com/images/artworkimages/mediumlarge/1/albert-einstein-1879-1955-portrait-everett.jpg,SerpAPI/GoogleImages,,1280,720,a portrait of an old man with a white hair and blue eyes,0.33293431997299194,0.1646311730146408,,0,"no_face_scene_ok(clip=0.333,scene=0.16,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\075.jpg,ArtStation - ALBERT EINSTEIN (1879-1955),ArtStation,https://cdnb.artstation.com/p/assets/covers/images/089/246/871/large/hoang-hi-u-hoang-hi-u-img-20250620-204549.jpg,SerpAPI/GoogleImages,,1280,720,"albert einstein, the first person to have a very long nose",0.3073654770851135,0.43015825748443604,,0,"no_face_scene_ok(clip=0.307,scene=0.43,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\076.jpg,Albert Einstein about imagination and knowledge,Pinterest,https://i.pinimg.com/736x/ab/ec/33/abec3337a8baa43041129ae3879e254a.jpg,SerpAPI/GoogleImages,,1280,720,albert einstein quote,0.32301706075668335,0.5578742424647013,,0,"no_face_scene_ok(clip=0.323,scene=0.56,cap_ok=True,person_page=False)"
-1,,albert-einstein-archival-image,assets\images\albert-einstein-archival-image\077.jpg,Albert Einstein (1879-1955) and Ilya Ehrenburg (1891-1967).,Hermitage Fine Art,https://cdn.hermitagefineart.net/lots/6c/b9/df/6cb9dfb447f6_w2560.jpg,SerpAPI/GoogleImages,,1280,720,an old man and woman looking at a book,0.31267961859703064,0.0,,0,"no_face_scene_ok(clip=0.313,scene=0.00,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\078.jpg,"Albert Einstein (1879-1955). /Namerican (German-Born) Theoretical  Physicist. Photographed By Lucien Aigner In Princeton, New Jersey, 1940.  Poster ...",Posterazzi · In stock,https://cdn11.bigcommerce.com/s-yzgoj/images/stencil/1280x1280/products/1609060/4968773/apit7ls7g__13645.1626855979.jpg,SerpAPI/GoogleImages,,1280,720,albert einstein smoking a pipe,0.3140246272087097,0.41744551062583923,,0,"no_face_scene_ok(clip=0.314,scene=0.42,cap_ok=False,person_page=False)"
-1,,albert-einstein-his-own-way,assets\images\albert-einstein-his-own-way\079.jpg,"celebrity forest, einstein, marie curie, einstein, einstein, marie curie, marie curie, marie curie, marie curie, marie curie",TOZ969,https://pixabay.com/get/g8f538463e20dda3f2713990f89b67854361d56dcbb5b6ef95c7c3de57edb5b8a70079804f945d52defd23c4d3e02618d898c4f9fbb3ccd69756e9e70bf386e2b_1280.jpg,Pixabay,https://pixabay.com/,1280,720,a row of statues of women in a park,0.2525842785835266,0.0,,0,"no_face_scene_ok(clip=0.253,scene=0.00,cap_ok=False,person_page=False)"
-1,,albert-einstein-einstein-imagination-questions,assets\images\albert-einstein-einstein-imagination-questions\080.jpg,"wall, graffitti, einstein, man, scientist, einstein, einstein, einstein, einstein, einstein, scientist, scientist",leakbio,https://pixabay.com/get/g7c087697caf65c49909c04ecac2e07794f91426a2548663f30980660bebbe7d9e3be53c0e0c3003344300c6461b1bc5f93326bc69d2fc43c4bc56c40401c83bf_1280.jpg,Pixabay,https://pixabay.com/,1280,720,a painting of albert on a wall,0.29498985409736633,0.0,,0,"no_face_scene_ok(clip=0.295,scene=0.00,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\081.jpg,"Albert Einstein (1879-1955), German-bron theoretical physicist who  developed the general theory of relativity. - Album alb319691",Album Online,https://www.album-online.com/photos/prev/Y2RhNjg4MA/album_alb319691.jpg,SerpAPI/GoogleImages,,1280,720,albert einstein in his office,0.3275866210460663,0.5257824261983236,,0,"no_face_scene_ok(clip=0.328,scene=0.53,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\082.jpg,Albert Einstein | World-famous theoretical physicist | New Scientist,New Scientist,https://images.newscientist.com/wp-content/uploads/2019/06/18142824/einstein.jpg,SerpAPI/GoogleImages,,1280,720,an old man with a pipe in his mouth,0.33204373717308044,0.10223749279975891,,0,"no_face_scene_ok(clip=0.332,scene=0.10,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\083.jpg,"Albert Einstein Quote: “What you can't imagine, you can't discover.”",QuoteFancy,https://quotefancy.com/media/wallpaper/3840x2160/443232-Albert-Einstein-Quote-What-you-can-t-imagine-you-can-t-discover.jpg,SerpAPI/GoogleImages,,1280,720,albert einstein quote what you can imagine you can discover,0.2829529047012329,0.5585156281789144,,0,"no_face_scene_ok(clip=0.283,scene=0.56,cap_ok=True,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\084.jpg,PPT - A Biography of Albert Einstein 1879-1955 PowerPoint Presentation -  ID:6073240,SlideServe,https://cdn3.slideserve.com/6073240/a-biography-of-albert-einstein-1879-1955-n.jpg,SerpAPI/GoogleImages,,1280,720,biography of albert einstein 1879,0.28039345145225525,0.6584927886724472,,0,"no_face_scene_ok(clip=0.280,scene=0.66,cap_ok=True,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\085.jpg,Stunning view of the Albert Hall Museum in Jaipur with birds in flight against a clear sky.,Anil  Sharma,https://images.pexels.com/photos/31739860/pexels-photo-31739860.jpeg,Pexels,https://www.pexels.com/,1280,720,a large building with a tower and a clock,0.15578240156173706,0.05176049843430519,,0,"no_face_scene_ok(clip=0.156,scene=0.05,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\086.jpg,Albert Einstein – Skirball Cincinnati,Skirball Cincinnati,https://csm.huc.edu/wp-content/uploads/2021/08/Albert-Einstein_huc_2019.7.3_01_20210730-DR.jpg,SerpAPI/GoogleImages,,1280,720,a bronze plaque depicting a man ' s face,0.30352017283439636,0.13636840879917145,,0,"no_face_scene_ok(clip=0.304,scene=0.14,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\087.jpg,Albert Einstein – Imagination - Teach Different,Teach Different,https://teachdifferent.com/wp-content/uploads/2019/08/albert-einstein-11282050865o83h.jpg,SerpAPI/GoogleImages,,1280,720,a man with a white hair and a black shirt,0.2994399666786194,0.10327636450529099,,0,"no_face_scene_ok(clip=0.299,scene=0.10,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\088.jpg,"Albert Einstein (1879-1955). /Ngerman-American Theoretical Physicist. At  His Home In Princeton, New Jersey. Photograph By Lucien Aigner, 1940, ...",Posterazzi · In stock,https://cdn11.bigcommerce.com/s-yzgoj/images/stencil/1280x1280/products/1614507/4977439/apit78wxb__04814.1626808948.jpg,SerpAPI/GoogleImages,,1280,720,an old man sitting in a chair with a pipe,0.32151898741722107,0.08194398880004883,,0,"no_face_scene_ok(clip=0.322,scene=0.08,cap_ok=False,person_page=False)"
-1,,albert-einstein-einstein-imagination-questions,assets\images\albert-einstein-einstein-imagination-questions\089.jpg,"Albert Einstein, from numbers to... | Gazette Drouot",Gazette Drouot,https://medias.gazette-drouot.com/prod/medias/mediatheque/98408.jpg,SerpAPI/GoogleImages,,1280,720,a piece of paper with a drawing of a square,0.2759729027748108,0.0,,0,"no_face_scene_ok(clip=0.276,scene=0.00,cap_ok=False,person_page=False)"
-1,,albert-einstein-his-own-way,assets\images\albert-einstein-his-own-way\090.jpg,"Try to become not a man of success, but try rather to become a man of value. Albert Einstein, 1879-1955 -pt","П. Бендель - editor Eugenio Hansen, OFS",https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Try_to_become_not_a_man_of_success%2C_but_try_rather_to_become_a_man_of_value._Albert_Einstein%2C_1879-1955_-pt.svg/2200px-Try_to_become_not_a_man_of_success%2C_but_try_rather_to_become_a_man_of_value._Albert_Einstein%2C_1879-1955_-pt.svg.png,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,1280,720,albert albert quote on black background,0.3002404570579529,0.0,,0,"no_face_scene_ok(clip=0.300,scene=0.00,cap_ok=False,person_page=False)"
-1,,albert-einstein-1879,assets\images\albert-einstein-1879\091.jpg,The Incredible Life And Times of Albert Einstein : ScienceAlert,Science Alert,http://static2.businessinsider.com/image/5608a0aebd86ef14008bd5ba-1200/albert-einstein-was-born-in-ulm-germany-on-march-14-1879-to-pauline-koch-and-hermann-einstein.jpg,SerpAPI/GoogleImages,,1280,720,a man in a striped suit and bow tie,0.2760604918003082,0.0,,0,"no_face_scene_ok(clip=0.276,scene=0.00,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\092.jpg,The Incredible Life And Times of Albert Einstein : ScienceAlert,Science Alert,http://static4.businessinsider.com/image/560b23929dd7cc10008bdf91-1200/after-two-years-as-a-patent-clerk-einstein-published-four-scientific-papers-in-quick-succession-in-the-prestigious-journal-annals-of-physics.jpg,SerpAPI/GoogleImages,,1280,720,a man in a suit sitting at a table,0.29792043566703796,0.009738640859723091,,0,"no_face_scene_ok(clip=0.298,scene=0.01,cap_ok=False,person_page=False)"
-1,,albert-einstein-1879,assets\images\albert-einstein-1879\093.jpg,The Incredible Life And Times of Albert Einstein : ScienceAlert,Science Alert,http://static2.businessinsider.com/image/5609979dbd86ef11008bd838-1200/the-same-year-einstein-became-the-worlds-most-famous-scientist-he-and-his-first-wife-filed-for-divorce.jpg,SerpAPI/GoogleImages,,1280,720,a black and white photo of a young woman with a bow,0.2302180826663971,0.0,,0,"no_face_scene_ok(clip=0.230,scene=0.00,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\094.jpg,"Albert Einstein by Mishkin, 1921",Herman Mishkin. NY,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Albert_Einstein_by_Mishkin%2C_1921.png/1744px-Albert_Einstein_by_Mishkin%2C_1921.png,Public domain,,1280,720,a black and white photo of a man with curly hair,0.34988173842430115,0.11127042770385742,,0,"no_face_scene_ok(clip=0.350,scene=0.11,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\095.jpg,"Albert Einstein (1879-1955) two letters, signed 1938. - Bukowskis",Bukowskis,https://d3tj81smxskx4e.cloudfront.net/g1ablYp6heUNAfbS3NDu0sB_HjC2nTD6OyKR5yRMbeM/s:2000:2000/rt:fit/sm:1/scp:1/q:75/fn:1158728-11633109_fullsize/czM6Ly9hdWt0aW9u/LXByb2R1Y3Rpb24v/aXRlbV9pbWFnZXMv/MTE1ODcyOC8xMTYz/MzEwOV9vcmlnaW5h/bC5qcGc,SerpAPI/GoogleImages,,1280,720,two letters from the letter to the president,0.2344379723072052,0.09579666703939438,,0,"no_face_scene_ok(clip=0.234,scene=0.10,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\096.jpg,"Albert Einstein (1879-1955) two letters, signed 1938. - Bukowskis",Bukowskis,https://d3tj81smxskx4e.cloudfront.net/6g_GS7NCd1m7n9bkDwD7sdxD5egT3GQd5DEw6luACG0/s:2000:2000/rt:fit/sm:1/scp:1/q:75/fn:1158728-11633117_fullsize/czM6Ly9hdWt0aW9u/LXByb2R1Y3Rpb24v/aXRlbV9pbWFnZXMv/MTE1ODcyOC8xMTYz/MzExN19vcmlnaW5h/bC5qcGc,SerpAPI/GoogleImages,,1280,720,a letter from the president of the united states,0.2717239260673523,0.15266163647174835,,0,"no_face_scene_ok(clip=0.272,scene=0.15,cap_ok=False,person_page=False)"
-1,,albert-einstein-portrait-photograph,assets\images\albert-einstein-portrait-photograph\097.jpg,Albert Einstein (1879-1955) #9 by Granger,Granger Art on Demand,https://images.fineartamerica.com/images-medium-large-5/9-albert-einstein-1879-1955-granger.jpg,SerpAPI/GoogleImages,,1280,720,a black and white drawing of a man with a mustache,0.32606232166290283,0.0,,0,"no_face_scene_ok(clip=0.326,scene=0.00,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\098.jpg,Albert Einstein | PPTX,Slideshare,https://image.slidesharecdn.com/alberteinstien-12863050113155-phpapp02/75/Albert-Einstein-1-2048.jpg,SerpAPI/GoogleImages,,1280,720,"albert einstein, the inventor and inventor who invented the world",0.311484694480896,0.5854881405830383,,0,"no_face_scene_ok(clip=0.311,scene=0.59,cap_ok=True,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\099.jpg,Albert einstein | PPTX,Slideshare,https://image.slidesharecdn.com/alberteinstein-101101223720-phpapp01/75/Albert-einstein-1-2048.jpg,SerpAPI/GoogleImages,,1280,720,albert einstein the theory theory theory theory theory theory theory theory theory theory theory theory theory theory theory theory theory theory,0.31364473700523376,0.3520563840866089,,0,"no_face_scene_ok(clip=0.314,scene=0.35,cap_ok=False,person_page=False)"
0,"Imagine a young child sitting alone in a busy classroom, ignored by his classmates and misunderstood",scene_000_einstein,assets\images\scene_000_einstein\100.jpg,"albert einstein, physics, relativity, energy, science, math, mathematics, mathematical, brown science, black science, brown math, black math, brown energy, black energy, albert einstein, albert einstein, albert einstein, albert einstein, albert einstein, physics, physics, physics, math, math, math",PublicDomainPictures,https://pixabay.com/get/gf991b09dc8caf26dc05af3eb88b28936f3927361d678645c053348fbc0e9f0d02de0d378e7d4c3bda59e66c6f9d5a8d1f7b55e7f609c12eb5bc67de763245a85_1280.jpg,Pixabay,https://pixabay.com/,1280,720,the word emc written in chalk on a blackboard,0.26796627044677734,0.2526629567146301,,0,"no_face_scene_ok(clip=0.268,scene=0.25,cap_ok=False,person_page=False)"
-1,,albert-einstein-his-own-way,assets\images\albert-einstein-his-own-way\101.jpg,"Try to become not a man of success, but try rather to become a man of value. Albert Einstein, 1879-1955 -en","П. Бендель - editor Eugenio Hansen, OFS",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Try_to_become_not_a_man_of_success%2C_but_try_rather_to_become_a_man_of_value._Albert_Einstein%2C_1879-1955_-en.svg/2200px-Try_to_become_not_a_man_of_success%2C_but_try_rather_to_become_a_man_of_value._Albert_Einstein%2C_1879-1955_-en.svg.png,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,1280,720,albert albert quote on black background,0.3042446970939636,0.0,,0,"no_face_scene_ok(clip=0.304,scene=0.00,cap_ok=False,person_page=False)"
